下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
4,广交会春季,4月15日,T-1,电子,10,8,2,0,0.8,0.2,0.0,0.009365
4,广交会春季,4月15日,T-1,石油石化,10,8,2,0,0.8,0.2,0.0,0.002132
4,广交会春季,4月15日,T-1,计算机,10,7,3,0,0.7,0.3,0.0,0.005874
4,广交会春季,4月15日,T-1,通信,10,7,3,0,0.7,0.3,0.0,0.006334
4,广交会春季,4月15日,T-5,传媒,10,1,9,0,0.1,0.9,0.0,-0.017199
4,广交会春季,4月15日,T-5,农林牧渔,10,0,10,0,0.0,1.0,0.0,-0.011744
4,广交会春季,4月15日,T-5,商贸零售,10,0,10,0,0.0,1.0,0.0,-0.00908
4,广交会春季,4月15日,T-5,家电,10,1,9,0,0.1,0.9,0.0,-0.00947
4,广交会春季,4月15日,T-5,机械,10,3,7,0,0.3,0.7,0.0,-0.003153
4,广交会春季,4月15日,T-5,汽车,10,3,7,0,0.3,0.7,0.0,-0.003472
4,广交会春季,4月15日,T-5,消费者服务,10,2,8,0,0.2,0.8,0.0,-0.006608
4,广交会春季,4月15日,T-5,电力设备及新能源,10,2,8,0,0.2,0.8,0.0,-0.005674
4,广交会春季,4月15日,T-5,电子,10,1,9,0,0.1,0.9,0.0,-0.011495
4,广交会春季,4月15日,T-5,纺织服装,10,3,7,0,0.3,0.7,0.0,-0.004384
4,广交会春季,4月15日,T-5,综合,10,2,8,0,0.2,0.8,0.0,-0.007392
4,广交会春季,4月15日,T-5,计算机,10,1,9,0,0.1,0.9,0.0,-0.015305
4,广交会春季,4月15日,T-5,轻工制造,10,1,9,0,0.1,0.9,0.0,-0.008869
4,广交会春季,4月15日,T-5,通信,10,2,8,0,0.2,0.8,0.0,-0.007792
4,广交会春季,4月15日,T-5,钢铁,10,7,3,0,0.7,0.3,0.0,0.008043
