下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
9,服贸会,9月9日,T,通信,6,4,2,0,0.666667,0.333333,0.0,-0.002285
9,服贸会,9月9日,T,银行,6,4,2,0,0.666667,0.333333,0.0,0.004962
9,服贸会,9月9日,T+1,交通运输,6,1,5,0,0.166667,0.833333,0.0,-0.005667
9,服贸会,9月9日,T+1,医药,6,1,5,0,0.166667,0.833333,0.0,-0.007473
9,服贸会,9月9日,T+1,基础化工,6,1,5,0,0.166667,0.833333,0.0,-0.009179
9,服贸会,9月9日,T+1,建筑,6,1,5,0,0.166667,0.833333,0.0,-0.006174
9,服贸会,9月9日,T+1,汽车,6,1,5,0,0.166667,0.833333,0.0,-0.007914
9,服贸会,9月9日,T+1,消费者服务,6,1,5,0,0.166667,0.833333,0.0,-0.010256
9,服贸会,9月9日,T+1,电力设备及新能源,6,1,5,0,0.166667,0.833333,0.0,-0.009783
9,服贸会,9月9日,T+1,钢铁,6,1,5,0,0.166667,0.833333,0.0,-0.007405
9,服贸会,9月9日,T+1,非银行金融,6,1,5,0,0.166667,0.833333,0.0,-0.006813
9,服贸会,9月9日,T+5,传媒,6,1,5,0,0.166667,0.833333,0.0,-0.016347
9,服贸会,9月9日,T+5,农林牧渔,6,2,4,0,0.333333,0.666667,0.0,-0.016854
9,服贸会,9月9日,T+5,商贸零售,6,2,4,0,0.333333,0.666667,0.0,-0.006687
9,服贸会,9月9日,T+5,基础化工,6,2,4,0,0.333333,0.666667,0.0,-0.001651
9,服贸会,9月9日,T+5,建材,6,1,5,0,0.166667,0.833333,0.0,-0.013828
9,服贸会,9月9日,T+5,汽车,6,4,2,0,0.666667,0.333333,0.0,0.00548
9,服贸会,9月9日,T+5,消费者服务,6,1,5,0,0.166667,0.833333,0.0,-0.012799
9,服贸会,9月9日,T+5,煤炭,6,4,2,0,0.666667,0.333333,0.0,0.035828
9,服贸会,9月9日,T+5,电力及公用事业,6,2,4,0,0.333333,0.666667,0.0,0.009553
9,服贸会,9月9日,T+5,非银行金融,6,5,1,0,0.833333,0.166667,0.0,0.003896
9,服贸会,9月9日,T+5,食品饮料,6,1,5,0,0.166667,0.833333,0.0,-0.02454
9,服贸会,9月9日,T-1,商贸零售,6,4,2,0,0.666667,0.333333,0.0,0.006359
9,服贸会,9月9日,T-1,国防军工,6,1,5,0,0.166667,0.833333,0.0,-0.007491
9,服贸会,9月9日,T-1,基础化工,6,2,4,0,0.333333,0.666667,0.0,-0.005431
9,服贸会,9月9日,T-1,房地产,6,4,2,0,0.666667,0.333333,0.0,0.007741
9,服贸会,9月9日,T-1,电力及公用事业,6,2,4,0,0.333333,0.666667,0.0,-0.001678
9,服贸会,9月9日,T-1,电力设备及新能源,6,1,5,0,0.166667,0.833333,0.0,-0.010286
9,服贸会,9月9日,T-1,电子,6,1,5,0,0.166667,0.833333,0.0,-0.000327
9,服贸会,9月9日,T-1,石油石化,6,2,4,0,0.333333,0.666667,0.0,-0.003302
9,服贸会,9月9日,T-1,综合,6,2,4,0,0.333333,0.666667,0.0,-0.001906
9,服贸会,9月9日,T-1,银行,6,5,1,0,0.833333,0.166667,0.0,0.006428
9,服贸会,9月9日,T-1,非银行金融,6,5,1,0,0.833333,0.166667,0.0,0.010841
9,服贸会,9月9日,T-5,煤炭,6,5,1,0,0.833333,0.166667,0.0,0.017627
9,服贸会,9月9日,T-5,食品饮料,6,2,4,0,0.333333,0.666667,0.0,-0.006925
